COD	EMPRESA	ZONA	COD_VEN	VENDEDOR	COD_CLIENTE	CLIENTE	TD	DOCUMENTO	FECHA_EMISION	FECHA_VENCIMIENTO	MES_EMI	ANIO_EMI	DIAS_PLAZO	MON	TIPCAMV	TIPCAMC	IMPORTEDOC	CODAGE	AGENCIA	ITEM	PRODUCTO	PRESENTACION	UNID_KG/L	TOT_VOLUMEN	CODIGO	DESCRI	CANTI	PRECIO	UNID	VALORVTA	IGV	PRECIOVTA	VALORVTA_US	VALORVTA_MN	PRECIOVTA_US	PRECIOVTA_MN
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040002343	28/06/2017	27/08/2017	Junio	2017	60	US	3.258	3.254	971.90	0001	LIMA	0002	SANIX	4.000	KG	48.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	12.000	22.12	UND	265.39	47.77	313.16	265.390	863.579	313.160	1019.023	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040002343	28/06/2017	27/08/2017	Junio	2017	60	US	3.258	3.254	971.90	0001	LIMA	0003	SANIX	20.000	KG	40.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	2.000	108.35	UND	216.70	39.01	255.71	216.700	705.142	255.710	832.080	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040002562	18/07/2017	16/09/2017	Julio	2017	60	US	3.251	3.249	786.59	0001	LIMA	0001	SANIX	1.000	KG	60.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	60.000	5.69	1KG	341.55	61.48	403.03	341.550	1109.696	403.030	1309.444	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040002562	18/07/2017	16/09/2017	Julio	2017	60	US	3.251	3.249	786.59	0001	LIMA	0002	SANIX	20.000	KG	60.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	3.000	108.35	UND	325.05	58.51	383.56	325.050	1056.087	383.560	1246.186	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040003339	26/09/2017	25/11/2017	Septiembre	2017	60	US	3.255	3.253	867.50	0001	LIMA	0001	SANIX	1.000	KG	60.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	60.000	5.69	1KG	341.55	61.47	403.02	341.550	1111.062	403.020	1311.024	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040003339	26/09/2017	25/11/2017	Septiembre	2017	60	US	3.255	3.253	867.50	0001	LIMA	0002	SANIX	4.000	KG	32.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	8.000	22.12	UND	176.92	31.85	208.77	176.920	575.521	208.770	679.129	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040003339	26/09/2017	25/11/2017	Septiembre	2017	60	US	3.255	3.253	867.50	0001	LIMA	0003	SANIX	20.000	KG	40.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	2.000	108.35	UND	216.70	39.01	255.71	216.700	704.925	255.710	831.825	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040003542	13/10/2017	12/12/2017	Octubre	2017	60	US	3.256	3.254	191.20	0001	LIMA	0001	KOBRES-LIQ	1.000	LT	12.000	2110100001	KOBRES LIQ( FCO. 1 LT)  FUNGICIDA (Clase 9 ONU:3082)	12.000	13.50	1LT	162.03	29.17	191.20	162.030	527.246	191.200	622.165	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30522	MAXIMO SOLDEVILLA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004143	11/12/2017	09/02/2018	Diciembre	2017	60	US	3.238	3.233	1278.53	0001	LIMA	0001	SANIX	20.000	KG	200.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	10.000	108.35	UND	1083.50	195.03	1278.53	1083.500	3502.956	1278.530	4133.487	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004183	14/12/2017	12/02/2018	Diciembre	2017	60	US	3.233	3.230	322.42	0001	LIMA	0001	SANIX	1.000	KG	48.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	48.000	5.69	1KG	273.24	49.18	322.42	273.240	882.565	322.420	1041.417	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30522	MAXIMO SOLDEVILLA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004226	19/12/2017	17/02/2018	Diciembre	2017	60	US	3.292	3.287	292.05	0001	LIMA	0001	DISPERSAL	20.000	LT	60.000	2110060002	DISPERSAL (BID. X 20 LT) DISPERSANTE SALES	3.000	82.50	UND	247.50	44.55	292.05	247.500	813.533	292.050	959.968	
0002	CAISAC	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-4	ROGER GUEVARA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004439	15/01/2018	16/03/2018	Enero	2018	60	US	3.217	3.215	767.12	0001	LIMA	0001	SANIX	20.000	KG	120.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	6.000	108.35	UND	650.10	117.02	767.12	650.100	2090.072	767.120	2466.291	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30522	MAXIMO SOLDEVILLA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004528	22/01/2018	23/03/2018	Enero	2018	60	US	3.217	3.214	1278.53	0001	LIMA	0001	SANIX	20.000	KG	200.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	10.000	108.35	UND	1083.50	195.03	1278.53	1083.500	3482.369	1278.530	4109.195	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004529	22/01/2018	23/03/2018	Enero	2018	60	US	3.217	3.214	639.25	0001	LIMA	0001	SANIX	20.000	KG	100.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	5.000	108.35	UND	541.74	97.51	639.25	541.740	1741.152	639.250	2054.550	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30522	MAXIMO SOLDEVILLA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040004909	26/02/2018	27/05/2018	Febrero	2018	90	US	3.251	3.247	389.40	0001	LIMA	0001	DISPERSAL	20.000	LT	80.000	2110060002	DISPERSAL (BID. X 20 LT) DISPERSANTE SALES	4.000	82.50	UND	330.00	59.40	389.40	330.000	1071.510	389.400	1264.382	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005039	06/03/2018	05/05/2018	Marzo	2018	60	US	3.250	3.249	2018.50	0001	LIMA	0001	SANIX	1.000	KG	48.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	48.000	5.69	1KG	273.24	49.19	322.43	273.240	887.757	322.430	1047.575	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005039	06/03/2018	05/05/2018	Marzo	2018	60	US	3.250	3.249	2018.50	0001	LIMA	0002	SANIX	4.000	KG	64.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	16.000	22.12	UND	353.85	63.69	417.54	353.850	1149.659	417.540	1356.587	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005039	06/03/2018	05/05/2018	Marzo	2018	60	US	3.250	3.249	2018.50	0001	LIMA	0003	SANIX	20.000	KG	200.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	10.000	108.35	UND	1083.50	195.03	1278.53	1083.500	3520.292	1278.530	4153.944	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005577	27/04/2018	26/06/2018	Abril	2018	60	US	3.238	3.235	1278.53	0001	LIMA	0001	SANIX	20.000	KG	200.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	10.000	108.35	UND	1083.50	195.03	1278.53	1083.500	3505.123	1278.530	4136.045	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005581	27/04/2018	26/06/2018	Abril	2018	60	US	3.238	3.235	573.59	0001	LIMA	0001	KOBRES-LIQ	1.000	LT	36.000	2110100001	KOBRES LIQ( FCO. 1 LT)  FUNGICIDA (Clase 9 ONU:3082)	36.000	13.50	1LT	486.09	87.50	573.59	486.090	1572.501	573.590	1855.564	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005741	11/05/2018	10/07/2018	Mayo	2018	60	US	3.279	3.273	820.57	0001	LIMA	0001	SANIX	1.000	KG	60.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	60.000	5.69	1KG	341.55	61.48	403.03	341.550	1117.893	403.030	1319.117	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005741	11/05/2018	10/07/2018	Mayo	2018	60	US	3.279	3.273	820.57	0001	LIMA	0002	SANIX	4.000	KG	64.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	16.000	22.12	UND	353.85	63.69	417.54	353.850	1158.151	417.540	1366.608	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005742	11/05/2018	10/07/2018	Mayo	2018	60	US	3.279	3.273	1485.41	0001	LIMA	0001	KELTEX BORO	1.000	LT	30.000	2110070006	KELTEX BORO(FCO. 1 LT) MICROELEMENTOS	30.000	4.20	1LT	126.00	22.68	148.68	126.000	412.398	148.680	486.630	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005742	11/05/2018	10/07/2018	Mayo	2018	60	US	3.279	3.273	1485.41	0001	LIMA	0002	KELTEX CALCIO	1.000	LT	30.000	2110070007	KELTEX CALCIO(FCO. 1 LT) MICROELEMENTOS	30.000	4.00	1LT	120.00	21.60	141.60	120.000	392.760	141.600	463.457	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005742	11/05/2018	10/07/2018	Mayo	2018	60	US	3.279	3.273	1485.41	0001	LIMA	0003	FRUTAL K	1.000	LT	30.000	2110010501	FRUTAL K50  (FCO 1LT) BIOESTIMULANTE	30.000	5.28	1LT	158.40	28.51	186.91	158.400	518.443	186.910	611.756	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005742	11/05/2018	10/07/2018	Mayo	2018	60	US	3.279	3.273	1485.41	0001	LIMA	0004	NEMATHOR 20 L	1.000	LT	50.000	2110110002	NEMATHOR 20L ( FCO. 1 LT) NEMATICIDA	50.000	17.09	1LT	854.42	153.80	1008.22	854.420	2796.517	1008.220	3299.904	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30522	MAXIMO SOLDEVILLA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005808	18/05/2018	17/07/2018	Mayo	2018	60	US	3.274	3.273	764.78	0001	LIMA	0001	KOBRES-LIQ	1.000	LT	48.000	2110100001	KOBRES LIQ( FCO. 1 LT)  FUNGICIDA (Clase 9 ONU:3082)	48.000	13.50	1LT	648.12	116.66	764.78	648.120	2121.297	764.780	2503.125	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005860	22/05/2018	21/07/2018	Mayo	2018	60	US	3.286	3.284	833.84	0001	LIMA	0001	SANIX	20.000	KG	80.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	4.000	108.35	UND	433.40	78.02	511.42	433.400	1423.286	511.420	1679.503	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005860	22/05/2018	21/07/2018	Mayo	2018	60	US	3.286	3.284	833.84	0001	LIMA	0002	SANIX	1.000	KG	48.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	48.000	5.69	1KG	273.24	49.18	322.42	273.240	897.320	322.420	1058.827	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005909	25/05/2018	24/07/2018	Mayo	2018	60	US	3.268	3.266	1022.82	0001	LIMA	0001	SANIX	20.000	KG	160.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	8.000	108.35	UND	866.80	156.02	1022.82	866.800	2830.969	1022.820	3340.530	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005960	29/05/2018	28/07/2018	Mayo	2018	60	US	3.272	3.269	511.41	0001	LIMA	0001	SANIX	20.000	KG	80.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	4.000	108.35	UND	433.40	78.01	511.41	433.400	1416.785	511.410	1671.799	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30522	MAXIMO SOLDEVILLA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040005999	31/05/2018	30/07/2018	Mayo	2018	60	US	3.272	3.270	1662.09	0001	LIMA	0001	SANIX	20.000	KG	260.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	13.000	108.35	UND	1408.55	253.54	1662.09	1408.550	4605.959	1662.090	5435.034	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006235	22/06/2018	20/09/2018	Junio	2018	90	US	3.279	3.274	4474.85	0001	LIMA	0001	SANIX	20.000	KG	700.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	35.000	108.35	UND	3792.25	682.60	4474.85	3792.250	12415.827	4474.850	14650.659	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006327	28/06/2018	27/08/2018	Junio	2018	60	US	3.272	3.269	635.58	0001	LIMA	0001	SANIX	1.000	KG	48.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	48.000	5.69	1KG	273.24	49.18	322.42	273.240	893.222	322.420	1053.991	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006327	28/06/2018	27/08/2018	Junio	2018	60	US	3.272	3.269	635.58	0001	LIMA	0002	SANIX	4.000	KG	48.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	12.000	22.12	UND	265.39	47.77	313.16	265.390	867.560	313.160	1023.720	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006389	04/07/2018	02/09/2018	Julio	2018	60	US	3.287	3.284	639.27	0001	LIMA	0001	SANIX	20.000	KG	100.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	5.000	108.35	UND	541.75	97.52	639.27	541.750	1779.107	639.270	2099.363	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006815	13/08/2018	12/10/2018	Agosto	2018	60	US	3.279	3.275	1402.70	0001	LIMA	0001	SANIX	1.000	KG	48.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	48.000	5.69	1KG	273.24	49.18	322.42	273.240	894.861	322.420	1055.926	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006815	13/08/2018	12/10/2018	Agosto	2018	60	US	3.279	3.275	1402.70	0001	LIMA	0002	SANIX	4.000	KG	48.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	12.000	22.12	UND	265.39	47.77	313.16	265.390	869.152	313.160	1025.599	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006815	13/08/2018	12/10/2018	Agosto	2018	60	US	3.279	3.275	1402.70	0001	LIMA	0003	SANIX	20.000	KG	120.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	6.000	108.35	UND	650.10	117.02	767.12	650.100	2129.078	767.120	2512.318	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040006873	17/08/2018	16/10/2018	Agosto	2018	60	US	3.312	3.309	639.27	0001	LIMA	0001	SANIX	20.000	KG	100.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	5.000	108.35	UND	541.75	97.52	639.27	541.750	1792.651	639.270	2115.344	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040007452	05/10/2018	04/11/2018	Octubre	2018	30	US	3.335	3.332	70.09	0001	LIMA	0001	NITROSOL KG	1.000	KG	30.000	2110070039	NITROSOL HOJA 30.10.10  (BOLSA X 1 KG) FERTIL FOLIARES	30.000	1.98	1KG	59.40	10.69	70.09	59.400	197.921	70.090	233.540	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040007974	26/11/2018	25/01/2019	Noviembre	2018	60	US	3.379	3.374	403.03	0001	LIMA	0001	SANIX	1.000	KG	60.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	60.000	5.69	1KG	341.55	61.48	403.03	341.550	1152.390	403.030	1359.823	
0002	CAISAC	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-4	ROGER GUEVARA	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008029	29/11/2018	28/01/2019	Noviembre	2018	60	US	3.380	3.375	383.56	0001	LIMA	0001	SANIX	20.000	KG	60.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	3.000	108.35	UND	325.05	58.51	383.56	325.050	1097.044	383.560	1294.515	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008207	17/12/2018	15/02/2019	Diciembre	2018	60	US	3.355	3.351	2812.77	0001	LIMA	0001	SANIX	20.000	KG	440.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	22.000	108.35	UND	2383.70	429.07	2812.77	2383.700	7987.779	2812.770	9425.592	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008363	09/01/2019	10/03/2019	Enero	2019	60	US	3.350	3.347	2301.35	0001	LIMA	0001	SANIX	20.000	KG	360.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	18.000	108.35	UND	1950.30	351.05	2301.35	1950.300	6527.654	2301.350	7702.618	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008410	11/01/2019	12/03/2019	Enero	2019	60	US	3.343	3.341	2812.77	0001	LIMA	0001	SANIX	20.000	KG	440.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	22.000	108.35	UND	2383.70	429.07	2812.77	2383.700	7963.942	2812.770	9397.465	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008427	14/01/2019	15/03/2019	Enero	2019	60	US	3.343	3.339	639.27	0001	LIMA	0001	SANIX	20.000	KG	100.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	5.000	108.35	UND	541.75	97.52	639.27	541.750	1808.903	639.270	2134.523	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008468	17/01/2019	18/03/2019	Enero	2019	60	US	3.333	3.330	403.03	0001	LIMA	0001	SANIX	1.000	KG	60.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	60.000	5.69	1KG	341.55	61.48	403.03	341.550	1137.362	403.030	1342.090	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008758	14/02/2019	15/04/2019	Febrero	2019	60	US	3.337	3.336	1534.24	0001	LIMA	0001	SANIX	20.000	KG	240.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	12.000	108.35	UND	1300.20	234.04	1534.24	1300.200	4337.467	1534.240	5118.225	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008986	28/02/2019	29/04/2019	Febrero	2019	60	US	3.306	3.304	772.81	0001	LIMA	0001	SANIX	1.000	KG	84.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	84.000	5.69	1KG	477.96	86.04	564.00	477.960	1579.180	564.000	1863.456	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040008986	28/02/2019	29/04/2019	Febrero	2019	60	US	3.306	3.304	772.81	0001	LIMA	0002	SANIX	4.000	KG	32.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	8.000	22.12	UND	176.96	31.85	208.81	176.960	584.676	208.810	689.908	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040009353	25/03/2019	24/05/2019	Marzo	2019	60	US	3.305	3.301	1630.34	0001	LIMA	0001	SANIX	1.000	KG	120.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	120.000	5.69	1KG	682.80	122.91	805.71	682.800	2253.923	805.710	2659.649	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040009353	25/03/2019	24/05/2019	Marzo	2019	60	US	3.305	3.301	1630.34	0001	LIMA	0002	SANIX	4.000	KG	48.000	2110090002	SANIX( BALDE 4 KG) FITOCICATRIZANTE	12.000	22.12	UND	265.44	47.78	313.22	265.440	876.217	313.220	1033.939	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040009353	25/03/2019	24/05/2019	Marzo	2019	60	US	3.305	3.301	1630.34	0001	LIMA	0003	SANIX	20.000	KG	80.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	4.000	108.35	UND	433.40	78.01	511.41	433.400	1430.653	511.410	1688.164	
0002	CAISAC	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY	30524	HUGO ARENAS	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040009376	25/03/2019	24/05/2019	Marzo	2019	60	US	3.305	3.301	1047.42	0001	LIMA	0001	SANIX	1.000	KG	156.000	2110090001	SANIX(  FCO. 1 KG) FITOCICATRIZANTE	156.000	5.69	1KG	887.64	159.78	1047.42	887.640	2930.100	1047.420	3457.533	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040009440	28/03/2019	27/05/2019	Marzo	2019	60	US	3.317	3.315	1278.53	0001	LIMA	0001	SANIX	20.000	KG	200.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	10.000	108.35	UND	1083.50	195.03	1278.53	1083.500	3591.803	1278.530	4238.327	
0002	CAISAC	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	313-3	CARLOS FEIJO ORTIZ	20133417452	AGROPECUARIA CHIMU SRL	FT	F0040009635	08/04/2019	07/06/2019	Abril	2019	60	US	3.300	3.295	6619.80	0001	LIMA	0001	SANIX	20.000	KG	1100.000	2110090003	SANIX (BALDE X 20 KG) FITOCICATRIZANTE	55.000	102.00	UND	5610.00	1009.80	6619.80	5610.000	18484.950	6619.800	21812.241	
